4.792076211824434218e-01,2.305822959375439518e-01,1.217684845136229321e-01
4.831413504191310881e-01,2.598623335998409556e-01,1.167818089315748875e-01
5.166582975339938377e-01,2.636645812261148580e-01,1.210322216181844157e-01
5.162531619499659552e-01,2.318803220644401197e-01,1.252868531692027387e-01
5.039046263750719401e-01,2.397378161096515303e-01,9.744914910982976908e-02
5.000392358804564008e-01,2.537100057866520375e-01,1.263810972373390629e-01
4.835445653614571793e-01,2.375896853682555598e-01,1.413250652186790746e-01
4.781889315586645983e-01,2.791512414903187245e-01,1.271532947940760272e-01
5.035645425082685422e-01,2.467351737340377771e-01,1.332663097644027073e-01
5.171829880328833173e-01,2.663972395915163993e-01,1.240888851259430437e-01
4.959066769322258983e-01,2.347436404349879935e-01,1.372609032015821573e-01
4.715833215986436344e-01,2.561624058233512025e-01,1.043779454661104833e-01
5.091563557332977608e-01,2.687139391057205007e-01,1.161323691803188562e-01
4.736184371547472738e-01,2.442914910985153620e-01,8.814342597207136532e-02
5.183496965558163083e-01,2.393539414968145207e-01,1.304978200230789975e-01
4.745434613274572277e-01,2.765837406829262379e-01,1.095695228638173813e-01
5.099887255357604676e-01,2.656729666186824490e-01,1.179769464956045011e-01
5.044252383787243277e-01,2.474712520483700884e-01,1.249819135390197455e-01
4.995368156589641284e-01,2.450483048241823558e-01,9.222344135869647852e-02
4.934645600420358713e-01,2.795091655608918924e-01,1.154483606540205876e-01
4.813595675040391875e-01,2.703073828247485322e-01,7.438052887788856871e-02
4.823220466946508411e-01,2.783195505469251985e-01,8.054244222286327526e-02
4.827802660502905630e-01,2.368401375279359511e-01,7.282152042612627385e-02
4.718196543641196561e-01,2.423207445789962999e-01,9.483175478890021326e-02
5.089148308230797557e-01,2.418907138161108528e-01,1.125155313731869278e-01
4.967061305287462369e-01,2.465258053751207268e-01,8.218700505292736436e-02
4.723787701688101359e-01,2.779597950061509781e-01,1.026298783096882272e-01
4.772491653699917347e-01,2.416167588502811936e-01,7.348486211407720403e-02
4.928693762708022952e-01,2.438151958626199323e-01,9.054244218584436843e-02
4.913566409605950591e-01,2.740720765906546341e-01,6.865677294387975693e-02
4.830179027002932113e-01,2.632333809807457792e-01,1.028215058778847169e-01
4.827786780709375503e-01,2.607737915077378288e-01,6.589745700940938256e-02
4.933640794609940317e-01,2.717852189912733363e-01,9.423775032085107695e-02
4.907408894329224891e-01,2.849129546853075290e-01,1.009222477113405625e-01
4.725846001807283425e-01,2.506136518290932313e-01,1.020424601341103354e-01
4.921140046924650235e-01,2.903774630775920462e-01,7.922906779687935441e-02
5.038236268391185213e-01,2.482913281438151321e-01,8.256136000168035061e-02
4.797855676324999097e-01,2.426056748224836024e-01,6.134916556074544031e-02
4.618476635979774092e-01,2.458231732711122774e-01,9.777212710705915355e-02
5.016555961547145559e-01,2.876707246142088947e-01,9.846860292620771005e-02
4.941215730384063143e-01,2.899840272485499915e-01,5.756554132186932765e-02
4.646216422367154264e-01,2.867612590247624049e-01,7.031623318208782281e-02
4.868031373485564028e-01,2.720276198330535689e-01,6.028377891869108468e-02
4.643613227704407320e-01,2.816065879659064297e-01,7.026522288184972043e-02
4.672419448538242537e-01,2.753062687223832850e-01,6.331589869650153246e-02
4.721675181323558013e-01,2.785976809507339502e-01,6.387585542540444306e-02
4.950399754215581982e-01,2.692009798704395607e-01,8.772743244535607943e-02
4.890445942338804697e-01,2.897181140442753877e-01,7.645897073223542617e-02
4.759918027282598052e-01,2.720267784977050129e-01,6.453718622204357436e-02
4.549317042229230612e-01,2.563260478045525925e-01,3.732215686145705369e-02
4.812185611950208219e-01,2.520536559481394434e-01,6.338166271232248405e-02
4.499064327659135221e-01,2.493332711953783754e-01,5.961466660378608035e-02
4.857229778341153326e-01,2.639933986488329221e-01,7.755776270742073542e-02
