5.479120971119266770e-02,-1.222431204958954187e-02,9.881719583982278010e+00
1.494865690552699133e-02,-3.211509244897799153e-02,9.904971190817720483e+00
3.178349145005004983e-03,1.553083649571349867e-01,9.735009629380373397e+00
-8.349643291291583558e-02,1.212944311550337717e-01,9.893973607481102661e+00
-6.932370608196460060e-02,2.607163575095756691e-01,9.796230785249766981e+00
-1.771708692236602101e-01,2.560967183135236525e-01,9.718932507505940066e+00
-8.161273009638786435e-02,3.205115179400511716e-01,9.856101677944760553e+00
-2.007522828277748528e-01,4.372969078341976124e-01,9.881117620141125713e+00
-1.404971437241287757e-01,3.310401368916421339e-01,9.793541325941591325e+00
-3.119270051550173117e-01,3.718984574931080145e-01,9.834205421137523828e+00
-1.962464846469942903e-01,5.834403891210381277e-01,9.759854337454582307e+00
-2.956150684376250837e-01,5.327138617452289449e-01,9.729372698488223392e+00
-3.682274327657579782e-01,5.827709740600655053e-01,9.733345419595213599e+00
-2.847499836553676889e-01,6.238473597732964171e-01,9.850680752346033131e+00
-3.031568298574839337e-01,6.476336614891438082e-01,9.846475596062226998e+00
-3.067497598171335937e-01,7.113524157701617279e-01,9.733265298561942558e+00
-3.556917196185985786e-01,7.104533803730858077e-01,9.710855480508556070e+00
-5.152016584170836522e-01,8.884803356150350329e-01,9.798816935437729470e+00
-4.001191264537647951e-01,9.357769803908312367e-01,9.752302287403448844e+00
-4.518765458545258573e-01,8.560661398625923901e-01,9.677797681880042191e+00
-4.564109640098615861e-01,9.707381239474691670e-01,9.762012352943308713e+00
-4.615524402843825813e-01,1.051808000707199486e+00,9.753456208843589437e+00
-5.271650149438182886e-01,1.033929868050358802e+00,9.642381668193319655e+00
-5.761104805865590039e-01,1.064259110406430509e+00,9.711105060738805861e+00
-5.172138274750358589e-01,1.116255986252201016e+00,9.633945491371514791e+00
-6.560508163789615654e-01,1.176233122613228543e+00,9.747259198855191542e+00
-6.253466828065397110e-01,1.322257459796549295e+00,9.740035899316751511e+00
-6.798933224780565610e-01,1.376159316747320283e+00,9.632572452565835164e+00
-7.810376220901696920e-01,1.279153033034988285e+00,9.735362876221834938e+00
-7.176053908447710405e-01,1.341093676109275767e+00,9.682522675449858340e+00
-8.039103728444908503e-01,1.495703747562214359e+00,9.662678421485486169e+00
-7.825513593908861587e-01,1.464243805744029903e+00,9.690349055286281654e+00
-8.107664472120020838e-01,1.468871336908032843e+00,9.578452242130891747e+00
-7.151130537257575082e-01,1.680352609548938503e+00,9.685065436064181910e+00
-8.786721637319685474e-01,1.739658939261609971e+00,9.690862865158111461e+00
-8.128113395050647894e-01,1.682772169221808944e+00,9.579266741013595876e+00
-9.612437583793518314e-01,1.820382522597234765e+00,9.605397878395319111e+00
-9.643709041167189966e-01,1.747898487744414142e+00,9.619230588030729834e+00
-9.937994005864183578e-01,1.904755079351574398e+00,9.643955946507091426e+00
-9.095602013745436309e-01,1.866452844652432885e+00,9.606301973529372873e+00
-9.609201913536821182e-01,1.956479560418277419e+00,9.486041554373716878e+00
-1.018853156784520486e+00,1.881180122834843704e+00,9.555989214975717516e+00
-1.060304809127019521e+00,1.947977294681463967e+00,9.465637472814677267e+00
-1.032997817069694735e+00,1.999271438183379601e+00,9.617475823466721252e+00
-1.058551152731192380e+00,2.080469531424081087e+00,9.537860570128566806e+00
-1.194425929087644001e+00,2.248609619779350144e+00,9.503096275491818901e+00
-1.066649358619057741e+00,2.119102629171578211e+00,9.490659540686147366e+00
-1.149250789329689271e+00,2.335634605734540070e+00,9.494101700300667801e+00
-1.176875881195856177e+00,2.246828178055068292e+00,9.432235824695691662e+00
-1.191606349441178159e+00,2.326427348983985066e+00,9.356149919975223384e+00
-1.154634715730676886e+00,2.462934763602532939e+00,9.365524198899311870e+00
-1.233223051934301706e+00,2.350318135415278231e+00,9.457312561381890248e+00
-1.311905321277062608e+00,2.505228027701280613e+00,9.453398829010884796e+00
-1.238528702855514974e+00,2.439469674666324917e+00,9.476084787876011717e+00
-1.370305561086971657e+00,2.469816813981811077e+00,9.388484552413537187e+00
-1.366237804984883120e+00,2.672537288891272844e+00,9.423547126951127950e+00
-1.401051840381508651e+00,2.741233891350805418e+00,9.304216345034882707e+00
-1.385508715829701254e+00,2.645748778349040986e+00,9.417132672496352441e+00
-1.479621977896659502e+00,2.647264176416501247e+00,9.300591881486221624e+00
-1.338074417443619879e+00,2.860165838708531361e+00,9.346702035927904717e+00
-1.382379322765412422e+00,2.903887611106527267e+00,9.283921667330119476e+00
-1.521322316498237015e+00,2.922785784537357934e+00,9.295415587914931166e+00
-1.533728616304839587e+00,2.830276344947995071e+00,9.295140577119788361e+00
-1.579901538129810712e+00,3.041557662854343480e+00,9.176444297811999107e+00
-1.631756693497048660e+00,3.063039535873480990e+00,9.141145037004779539e+00
-1.644350132546343879e+00,3.059123144304145114e+00,9.267411315339213473e+00
-1.664792967573407667e+00,3.043546219284863685e+00,9.229765655379434719e+00
-1.533571031901572512e+00,3.123667663117120963e+00,9.084627344571076790e+00
-1.748985504070444286e+00,3.111289374100905114e+00,9.063555172202068633e+00
-1.640057218463158106e+00,3.131362001415342267e+00,9.119581703593471644e+00
-1.660532124422975597e+00,3.264652564768648180e+00,9.039180338872293774e+00
-1.662334551942112881e+00,3.332738672219308640e+00,9.127718424179828816e+00
-1.820701660986190129e+00,3.255428153462571306e+00,9.145919914823586794e+00
-1.791129957146245122e+00,3.331677334175762173e+00,9.038401825423596492e+00
-1.761783491250154876e+00,3.503210452223725735e+00,8.978046188960624008e+00
-1.733083462684432918e+00,3.357441883126388582e+00,9.011665300135978995e+00
-1.814916742181404086e+00,3.413817637878107547e+00,8.908361705242464623e+00
-1.881533043036119013e+00,3.625834741542924622e+00,8.978972281285351187e+00
-1.802372657375307829e+00,3.633190847833381198e+00,8.932514529841135698e+00
-1.855622985886759224e+00,3.515394537225987381e+00,8.839948483640929666e+00
-1.870265033717761316e+00,3.710475463225329396e+00,8.843538942930774027e+00
-1.953548354963232647e+00,3.711374596454637409e+00,8.949261947993599975e+00
-1.962608522808166445e+00,3.711517859837506261e+00,8.829069214853678460e+00
-2.021557113236010839e+00,3.797992830182276514e+00,8.906066317781577979e+00
